size 50 40
tileset cave
visibilityRadius 6
unexplored


encounter "deepDwarves_lvl10" 28 28
encounter "deepDwarves_lvl10" 16 25
encounter "deepDwarves_lvl10" 42 32
encounter "deepDwarves_lvl10" 31 19
encounter "deepDwarves_lvl10" 21 12
encounter "deepDwarves_lvl10" 19 5
encounter "slaverCampSlaves" 38 6

item 1 "slaverCampDoor" 35 7
tile 5 42 36 layer5/wall-rough-convex-tl
tile 5 29 36 layer5/wall-rough-convex-tl
tile 5 44 35 layer5/wall-rough-convex-tr
tile 5 44 35 layer5/wall-rough-convex-tl
tile 5 43 35 layer5/wall-rough-convex-tl
tile 5 42 35 layer5/wall-rough-concave-br
tile 5 36 35 layer5/wall-rough-convex-tr
tile 5 30 35 layer5/wall-rough-convex-tl
tile 5 29 35 layer5/wall-rough-concave-br
tile 5 24 35 layer5/wall-rough-convex-tr
tile 5 43 34 layer5/wall-rough-concave-br
tile 5 36 34 layer5/wall-rough-concave-bl
tile 5 31 34 layer5/wall-rough-convex-tl
tile 5 30 34 layer5/wall-rough-concave-br
tile 5 24 34 layer5/wall-rough-concave-bl
tile 5 31 33 layer5/wall-rough-concave-br
tile 5 47 31 layer5/wall-rough-convex-tr
tile 5 47 31 layer5/wall-rough-convex-tl
tile 5 30 30 layer5/wall-rough-convex-tl
tile 5 14 30 layer5/wall-rough-convex-tl
tile 5 13 30 layer5/wall-rough-convex-tl
tile 5 12 30 layer5/wall-rough-concave-bl
tile 5 12 30 layer5/wall-rough-concave-br
tile 5 11 30 layer5/wall-rough-convex-tr
tile 5 7 30 layer5/wall-rough-convex-tl
tile 5 35 29 layer5/wall-rough-convex-tr
tile 5 35 29 layer5/wall-rough-convex-tl
tile 5 34 29 layer5/wall-rough-concave-bl
tile 5 34 29 layer5/wall-rough-concave-br
tile 5 33 29 layer5/wall-rough-convex-tr
tile 5 32 29 layer5/wall-rough-convex-tr
tile 5 32 29 layer5/wall-rough-convex-tl
tile 5 31 29 layer5/wall-rough-convex-tl
tile 5 30 29 layer5/wall-rough-concave-br
tile 5 19 29 layer5/wall-rough-convex-tl
tile 5 18 29 layer5/wall-rough-concave-bl
tile 5 18 29 layer5/wall-rough-concave-br
tile 5 17 29 layer5/wall-rough-convex-tr
tile 5 16 29 layer5/wall-rough-convex-tr
tile 5 16 29 layer5/wall-rough-convex-tl
tile 5 15 29 layer5/wall-rough-convex-tl
tile 5 14 29 layer5/wall-rough-concave-br
tile 5 13 29 layer5/wall-rough-concave-br
tile 5 11 29 layer5/wall-rough-concave-bl
tile 5 7 29 layer5/wall-rough-concave-br
tile 5 44 28 layer5/wall-rough-convex-tr
tile 5 44 28 layer5/wall-rough-convex-tl
tile 5 33 28 layer5/wall-rough-concave-bl
tile 5 31 28 layer5/wall-rough-concave-br
tile 5 25 28 layer5/wall-rough-convex-tr
tile 5 25 28 layer5/wall-rough-convex-tl
tile 5 24 28 layer5/wall-rough-concave-bl
tile 5 24 28 layer5/wall-rough-concave-br
tile 5 23 28 layer5/wall-rough-convex-tr
tile 5 23 28 layer5/wall-rough-convex-tl
tile 5 22 28 layer5/wall-rough-concave-bl
tile 5 22 28 layer5/wall-rough-concave-br
tile 5 21 28 layer5/wall-rough-convex-tr
tile 5 19 28 layer5/wall-rough-concave-br
tile 5 17 28 layer5/wall-rough-concave-bl
tile 5 15 28 layer5/wall-rough-concave-br
tile 5 10 28 layer5/wall-rough-convex-tr
tile 5 4 28 layer5/wall-rough-convex-tr
tile 5 36 27 layer5/wall-rough-convex-tl
tile 5 21 27 layer5/wall-rough-concave-bl
tile 5 20 27 layer5/wall-rough-convex-tr
tile 5 20 27 layer5/wall-rough-convex-tl
tile 5 10 27 layer5/wall-rough-concave-bl
tile 5 4 27 layer5/wall-rough-concave-bl
tile 5 38 26 layer5/wall-rough-convex-tr
tile 5 38 26 layer5/wall-rough-convex-tl
tile 5 37 26 layer5/wall-rough-convex-tl
tile 5 36 26 layer5/wall-rough-concave-br
tile 5 32 26 layer5/wall-rough-convex-tr
tile 5 13 26 layer5/wall-rough-convex-tl
tile 5 37 25 layer5/wall-rough-concave-br
tile 5 32 25 layer5/wall-rough-concave-bl
tile 5 14 25 layer5/wall-rough-convex-tr
tile 5 14 25 layer5/wall-rough-convex-tl
tile 5 13 25 layer5/wall-rough-concave-br
tile 5 31 24 layer5/wall-rough-convex-tr
tile 5 30 24 layer5/wall-rough-convex-tr
tile 5 30 24 layer5/wall-rough-convex-tl
tile 5 28 24 layer5/wall-rough-convex-tr
tile 5 22 24 layer5/wall-rough-convex-tl
tile 5 7 24 layer5/wall-rough-convex-tl
tile 5 31 23 layer5/wall-rough-concave-bl
tile 5 29 23 layer5/wall-rough-concave-bl
tile 5 29 23 layer5/wall-rough-concave-br
tile 5 28 23 layer5/wall-rough-concave-bl
tile 5 22 23 layer5/wall-rough-concave-br
tile 5 8 23 layer5/wall-rough-convex-tl
tile 5 7 23 layer5/wall-rough-concave-br
tile 5 27 22 layer5/wall-rough-convex-tr
tile 5 25 22 layer5/wall-rough-convex-tl
tile 5 24 22 layer5/wall-rough-concave-bl
tile 5 24 22 layer5/wall-rough-concave-br
tile 5 23 22 layer5/wall-rough-convex-tr
tile 5 23 22 layer5/wall-rough-convex-tl
tile 5 19 22 layer5/wall-rough-convex-tr
tile 5 19 22 layer5/wall-rough-convex-tl
tile 5 8 22 layer5/wall-rough-concave-br
tile 5 27 21 layer5/wall-rough-concave-bl
tile 5 26 21 layer5/wall-rough-convex-tr
tile 5 26 21 layer5/wall-rough-convex-tl
tile 5 25 21 layer5/wall-rough-concave-br
tile 5 14 21 layer5/wall-rough-convex-tr
tile 5 9 21 layer5/wall-rough-convex-tl
tile 5 14 20 layer5/wall-rough-concave-bl
tile 5 9 20 layer5/wall-rough-concave-br
tile 5 10 17 layer5/wall-rough-convex-tl
tile 5 17 16 layer5/wall-rough-convex-tr
tile 5 17 16 layer5/wall-rough-convex-tl
tile 5 15 16 layer5/wall-rough-convex-tr
tile 5 10 16 layer5/wall-rough-concave-br
tile 5 15 15 layer5/wall-rough-concave-bl
tile 5 34 12 layer5/wall-rough-convex-tl
tile 5 33 12 layer5/wall-rough-convex-tl
tile 5 38 11 layer5/wall-rough-convex-tl
tile 5 36 11 layer5/wall-rough-convex-tr
tile 5 36 11 layer5/wall-rough-convex-tl
tile 5 35 11 layer5/wall-rough-convex-tl
tile 5 34 11 layer5/wall-rough-concave-br
tile 5 33 11 layer5/wall-rough-concave-br
tile 5 43 10 layer5/wall-rough-convex-tl
tile 5 42 10 layer5/wall-rough-concave-bl
tile 5 42 10 layer5/wall-rough-concave-br
tile 5 41 10 layer5/wall-rough-convex-tr
tile 5 41 10 layer5/wall-rough-convex-tl
tile 5 40 10 layer5/wall-rough-concave-bl
tile 5 40 10 layer5/wall-rough-concave-br
tile 5 39 10 layer5/wall-rough-convex-tr
tile 5 39 10 layer5/wall-rough-convex-tl
tile 5 38 10 layer5/wall-rough-concave-br
tile 5 37 10 layer5/wall-rough-concave-bl
tile 5 37 10 layer5/wall-rough-concave-br
tile 5 35 10 layer5/wall-rough-concave-br
tile 5 20 10 layer5/wall-rough-convex-tl
tile 5 18 10 layer5/wall-rough-convex-tr
tile 5 18 10 layer5/wall-rough-convex-tl
tile 5 16 10 layer5/wall-rough-convex-tr
tile 5 43 9 layer5/wall-rough-concave-br
tile 5 31 9 layer5/wall-rough-convex-tr
tile 5 31 9 layer5/wall-rough-convex-tl
tile 5 30 9 layer5/wall-rough-concave-bl
tile 5 30 9 layer5/wall-rough-concave-br
tile 5 29 9 layer5/wall-rough-convex-tr
tile 5 28 9 layer5/wall-rough-convex-tr
tile 5 21 9 layer5/wall-rough-convex-tl
tile 5 20 9 layer5/wall-rough-concave-br
tile 5 19 9 layer5/wall-rough-concave-bl
tile 5 19 9 layer5/wall-rough-concave-br
tile 5 17 9 layer5/wall-rough-concave-bl
tile 5 17 9 layer5/wall-rough-concave-br
tile 5 16 9 layer5/wall-rough-concave-bl
tile 5 15 9 layer5/wall-rough-convex-tr
tile 5 14 9 layer5/wall-rough-convex-tr
tile 5 7 9 layer5/wall-rough-convex-tr
tile 5 37 8 layer5/wall-rough-convex-tr
tile 5 37 8 layer5/wall-rough-convex-tl
tile 5 29 8 layer5/wall-rough-concave-bl
tile 5 28 8 layer5/wall-rough-concave-bl
tile 5 27 8 layer5/wall-rough-convex-tr
tile 5 21 8 layer5/wall-rough-concave-br
tile 5 15 8 layer5/wall-rough-concave-bl
tile 5 14 8 layer5/wall-rough-concave-bl
tile 5 7 8 layer5/wall-rough-concave-bl
tile 5 44 7 layer5/wall-rough-convex-tl
tile 5 27 7 layer5/wall-rough-concave-bl
tile 5 26 7 layer5/wall-rough-convex-tr
tile 5 26 7 layer5/wall-rough-convex-tl
tile 5 25 7 layer5/wall-rough-convex-tl
tile 5 24 7 layer5/wall-rough-concave-bl
tile 5 24 7 layer5/wall-rough-concave-br
tile 5 23 7 layer5/wall-rough-convex-tr
tile 5 22 7 layer5/wall-rough-convex-tr
tile 5 22 7 layer5/wall-rough-convex-tl
tile 5 13 7 layer5/wall-rough-convex-tr
tile 5 12 7 layer5/wall-rough-convex-tr
tile 5 12 7 layer5/wall-rough-convex-tl
tile 5 10 7 layer5/wall-rough-convex-tr
tile 5 10 7 layer5/wall-rough-convex-tl
tile 5 6 7 layer5/wall-rough-convex-tr
tile 5 44 6 layer5/wall-rough-concave-br
tile 5 32 6 layer5/wall-rough-convex-tr
tile 5 32 6 layer5/wall-rough-convex-tl
tile 5 25 6 layer5/wall-rough-concave-br
tile 5 23 6 layer5/wall-rough-concave-bl
tile 5 13 6 layer5/wall-rough-concave-bl
tile 5 11 6 layer5/wall-rough-concave-bl
tile 5 11 6 layer5/wall-rough-concave-br
tile 5 6 6 layer5/wall-rough-concave-bl
tile 5 44 5 layer5/wall-rough-convex-tr
tile 5 44 5 layer5/wall-rough-convex-tl
tile 5 43 5 layer5/wall-rough-convex-tl
tile 5 45 4 layer5/wall-rough-concave-bl
tile 5 45 4 layer5/wall-rough-concave-br
tile 5 43 4 layer5/wall-rough-concave-br
tile 5 40 4 layer5/wall-rough-convex-tr
tile 5 27 4 layer5/wall-rough-convex-tr
tile 5 10 4 layer5/wall-rough-convex-tl
tile 5 9 4 layer5/wall-rough-convex-tl
tile 5 40 3 layer5/wall-rough-concave-bl
tile 5 27 3 layer5/wall-rough-concave-bl
tile 5 10 3 layer5/wall-rough-concave-br
tile 5 9 3 layer5/wall-rough-concave-br

elevation 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 


opaque  2 36  2 37  2 38  3 23  3 24  3 25  3 26  3 27  3 35  3 38  3 39  4 22  4 23  4 28  4 29  4 30  4 31  4 32  4 33  4 34  4 35  5 4  5 5  5 6  5 20  5 21  6 2  6 3  6 4  6 7  6 8  6 9  6 17  6 18  6 19  6 20  7 0  7 1  7 9  7 10  7 11  7 12  7 13  7 14  7 15  7 16  7 24  7 25  7 26  7 27  7 30  7 31  7 32  7 33  7 34  7 35  7 36  7 37  7 38  7 39  8 23  8 24  8 28  8 29  8 30  9 4  9 21  9 22  9 25  9 26  9 27  10 4  10 5  10 7  10 8  10 17  10 18  10 19  10 20  10 21  10 24  10 25  10 28  10 29  10 30  11 0  11 1  11 2  11 3  11 4  11 7  11 8  11 9  11 10  11 11  11 12  11 13  11 14  11 15  11 16  11 23  11 30  12 4  12 5  12 7  12 22  12 23  12 31  13 3  13 7  13 8  13 18  13 19  13 20  13 21  13 26  13 30  14 3  14 9  14 14  14 15  14 16  14 17  14 18  14 21  14 25  14 26  14 30  15 2  15 9  15 12  15 13  15 16  15 29  16 2  16 10  16 12  16 29  17 1  17 10  17 11  17 16  17 29  18 1  18 10  18 12  18 30  19 1  19 10  19 11  19 22  19 29  20 2  20 10  20 11  20 27  20 28  20 29  21 1  21 9  21 10  21 28  22 2  22 7  22 8  22 9  22 10  22 24  22 25  22 29  23 2  23 3  23 4  23 7  23 10  23 22  23 23  23 25  23 28  23 30  23 31  23 32  23 33  23 34  23 36  23 37  23 38  23 39  24 4  24 8  24 10  24 23  24 25  24 29  24 30  24 35  24 36  25 3  25 7  25 9  25 22  25 25  25 28  26 2  26 3  26 4  26 7  26 8  26 10  26 21  26 22  26 25  27 1  27 4  27 8  27 10  27 22  27 23  27 25  27 39  28 1  28 9  28 11  28 12  28 13  28 14  28 15  28 16  28 24  28 25  28 38  28 39  29 1  29 9  29 11  29 12  29 13  29 14  29 15  29 16  29 24  29 36  29 37  30 2  30 10  30 11  30 12  30 13  30 14  30 15  30 24  30 25  30 30  30 35  30 36  31 1  31 9  31 10  31 11  31 24  31 25  31 26  31 29  31 30  31 31  31 34  32 2  32 6  32 26  32 29  32 32  32 33  32 34  33 2  33 3  33 12  33 13  33 14  33 15  33 16  33 29  34 3  34 12  34 13  34 14  34 15  34 16  34 17  34 30  34 38  34 39  35 2  35 7  35 11  35 12  35 13  35 14  35 15  35 16  35 17  35 18  35 29  35 30  35 31  35 32  35 33  35 34  35 35  35 36  35 37  36 2  36 11  36 19  36 27  36 35  37 1  37 8  37 11  37 19  37 20  37 21  37 22  37 26  38 2  38 3  38 11  38 22  38 26  39 1  39 2  39 3  39 10  39 21  40 1  40 4  40 11  40 22  41 0  41 10  41 21  42 1  42 11  42 21  42 36  43 1  43 2  43 5  43 10  43 21  43 35  44 2  44 5  44 7  44 8  44 9  44 10  44 22  44 28  44 35  45 2  45 5  45 6  45 22  46 3  46 4  46 5  46 23  47 23  47 31  48 23  49 23
impass  0 0  0 1  0 2  0 3  0 4  0 5  0 6  0 7  0 8  0 9  0 10  0 11  0 12  0 13  0 14  0 15  0 16  0 17  0 18  0 19  0 20  0 21  0 22  0 23  0 24  0 25  0 26  0 27  0 28  0 29  0 30  0 31  0 32  0 33  0 34  0 35  0 36  0 37  0 38  0 39  1 0  1 39  2 0  2 36  2 37  2 38  2 39  3 0  3 23  3 24  3 25  3 26  3 27  3 35  3 38  3 39  4 0  4 22  4 23  4 28  4 29  4 30  4 31  4 32  4 33  4 34  4 35  4 39  5 0  5 4  5 5  5 6  5 20  5 21  5 39  6 0  6 2  6 3  6 4  6 7  6 8  6 9  6 17  6 18  6 19  6 20  6 39  7 0  7 1  7 9  7 10  7 11  7 12  7 13  7 14  7 15  7 16  7 24  7 25  7 26  7 27  7 30  7 31  7 32  7 33  7 34  7 35  7 36  7 37  7 38  7 39  8 0  8 23  8 24  8 28  8 29  8 30  8 39  9 0  9 4  9 21  9 22  9 25  9 26  9 27  9 39  10 0  10 4  10 5  10 7  10 8  10 17  10 18  10 19  10 20  10 21  10 24  10 25  10 26  10 27  10 28  10 29  10 30  10 39  11 0  11 1  11 2  11 3  11 4  11 7  11 8  11 9  11 10  11 11  11 12  11 13  11 14  11 15  11 16  11 23  11 24  11 30  11 39  12 0  12 4  12 5  12 7  12 22  12 23  12 24  12 31  12 39  13 0  13 3  13 7  13 8  13 18  13 19  13 20  13 21  13 26  13 30  13 39  14 0  14 3  14 4  14 8  14 9  14 14  14 15  14 16  14 17  14 18  14 19  14 20  14 21  14 25  14 26  14 30  14 39  15 0  15 2  15 9  15 12  15 13  15 16  15 17  15 18  15 19  15 20  15 21  15 29  15 39  16 0  16 2  16 10  16 12  16 17  16 18  16 19  16 20  16 21  16 22  16 29  16 39  17 0  17 1  17 10  17 11  17 16  17 17  17 18  17 19  17 20  17 21  17 29  17 39  18 0  18 1  18 10  18 12  18 18  18 19  18 20  18 21  18 22  18 30  18 39  19 0  19 1  19 10  19 11  19 18  19 19  19 20  19 21  19 22  19 29  19 39  20 0  20 2  20 10  20 11  20 18  20 19  20 20  20 27  20 28  20 29  20 39  21 0  21 1  21 9  21 10  21 18  21 19  21 28  21 39  22 0  22 2  22 7  22 8  22 9  22 10  22 18  22 19  22 20  22 24  22 25  22 29  22 39  23 0  23 2  23 3  23 4  23 7  23 10  23 18  23 22  23 23  23 25  23 28  23 30  23 31  23 32  23 33  23 34  23 36  23 37  23 38  23 39  24 0  24 4  24 8  24 10  24 23  24 25  24 29  24 30  24 35  24 36  24 39  25 0  25 3  25 7  25 9  25 22  25 25  25 28  25 35  25 39  26 0  26 2  26 3  26 4  26 7  26 8  26 10  26 11  26 21  26 22  26 25  26 39  27 0  27 1  27 4  27 8  27 10  27 11  27 12  27 13  27 14  27 22  27 23  27 25  27 39  28 0  28 1  28 9  28 11  28 12  28 13  28 14  28 15  28 16  28 24  28 25  28 38  28 39  29 0  29 1  29 9  29 11  29 12  29 13  29 14  29 15  29 16  29 24  29 34  29 36  29 37  29 39  30 0  30 2  30 10  30 11  30 12  30 13  30 14  30 15  30 24  30 25  30 30  30 35  30 36  30 39  31 0  31 1  31 9  31 10  31 11  31 24  31 25  31 26  31 29  31 30  31 31  31 34  31 39  32 0  32 2  32 6  32 24  32 25  32 26  32 29  32 32  32 33  32 34  32 39  33 0  33 2  33 3  33 5  33 6  33 12  33 13  33 14  33 15  33 16  33 23  33 24  33 25  33 29  33 39  34 0  34 3  34 5  34 7  34 12  34 13  34 14  34 15  34 16  34 17  34 24  34 25  34 26  34 30  34 38  34 39  35 0  35 2  35 4  35 11  35 12  35 13  35 14  35 15  35 16  35 17  35 18  35 23  35 24  35 25  35 26  35 29  35 30  35 31  35 32  35 33  35 34  35 35  35 36  35 37  35 38  35 39  36 0  36 2  36 4  36 8  36 11  36 19  36 23  36 24  36 25  36 26  36 27  36 32  36 33  36 34  36 35  36 36  36 37  36 38  36 39  37 0  37 1  37 2  37 3  37 8  37 11  37 19  37 20  37 21  37 22  37 23  37 24  37 25  37 26  37 32  37 35  37 36  37 37  37 38  37 39  38 0  38 2  38 3  38 8  38 11  38 22  38 23  38 24  38 25  38 26  38 35  38 36  38 37  38 38  38 39  39 0  39 1  39 2  39 3  39 7  39 10  39 21  39 22  39 23  39 24  39 25  39 26  39 35  39 36  39 37  39 38  39 39  40 0  40 1  40 4  40 7  40 11  40 22  40 23  40 24  40 25  40 26  40 27  40 36  40 37  40 38  40 39  41 0  41 4  41 6  41 10  41 21  41 22  41 23  41 24  41 25  41 26  41 36  41 37  41 38  41 39  42 0  42 1  42 5  42 6  42 11  42 21  42 22  42 23  42 24  42 25  42 26  42 36  42 37  42 38  42 39  43 0  43 1  43 2  43 5  43 10  43 21  43 22  43 23  43 24  43 25  43 26  43 35  43 36  43 37  43 38  43 39  44 0  44 2  44 3  44 5  44 7  44 8  44 9  44 10  44 22  44 23  44 24  44 25  44 26  44 27  44 28  44 35  44 36  44 37  44 38  44 39  45 0  45 2  45 3  45 4  45 5  45 6  45 22  45 23  45 24  45 25  45 26  45 27  45 35  45 36  45 37  45 38  45 39  46 0  46 3  46 4  46 5  46 23  46 24  46 25  46 26  46 27  46 28  46 35  46 36  46 37  46 38  46 39  47 0  47 23  47 24  47 25  47 26  47 27  47 28  47 31  47 34  47 35  47 36  47 37  47 38  47 39  48 0  48 23  48 24  48 25  48 26  48 27  48 28  48 29  48 30  48 31  48 32  48 33  48 34  48 35  48 36  48 37  48 38  48 39  49 0  49 1  49 2  49 3  49 4  49 5  49 6  49 7  49 8  49 9  49 10  49 11  49 12  49 13  49 14  49 15  49 16  49 17  49 18  49 19  49 20  49 21  49 22  49 23  49 24  49 25  49 26  49 27  49 28  49 29  49 30  49 31  49 32  49 33  49 34  49 35  49 36  49 37  49 38  49 39
