size 50 50
tileset outdoor
visibilityRadius 7
unexplored


encounter "deepDwarfPeasantSE" 10 38
encounter "deepDwarfPeasantSW" 40 41
encounter "deepDwarfPeasantsS" 16 29
encounter "deepDwarfBarracks" 35 29
encounter "deepDwarfRooms01" 18 16
encounter "deepDwarfRooms02" 13 5
encounter "deepDwarfRooms03" 39 16
encounter "deepDwarfMarket" 40 8
encounter "deepDwarfCityEntrance" 27 41
encounter "deepDwarfKing" 28 6

item 1 "workbench" 44 12
tile ceiling 42 20 ceiling/wall-stone-s
tile ceiling 41 20 ceiling/wall-stone-se-s
tile ceiling 35 20 ceiling/wall-stone-s-sw
tile ceiling 34 20 ceiling/wall-stone-s-sw
tile ceiling 34 20 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 31 20 ceiling/wall-stone-sw
tile ceiling 30 20 ceiling/wall-stone-s
tile ceiling 29 20 ceiling/wall-stone-se
tile ceiling 27 20 ceiling/wall-stone-sw-ne2
tile ceiling 25 20 ceiling/wall-stone-ne-se2
tile ceiling 22 20 ceiling/wall-stone-sw
tile ceiling 16 20 ceiling/wall-stone-sw-ne2
tile ceiling 16 20 ceiling/wall-stone-sw-ne
tile ceiling 14 20 ceiling/wall-stone-ne-se2
tile ceiling 14 20 ceiling/wall-stone-ne-se
tile ceiling 48 19 ceiling/wall-stone-sw-ne2
tile ceiling 48 19 ceiling/wall-stone-sw-ne
tile ceiling 44 19 ceiling/wall-stone-se-s
tile ceiling 43 19 ceiling/wall-stone-se2
tile ceiling 31 19 ceiling/wall-stone-ne-se2
tile ceiling 27 19 ceiling/wall-stone-sw-ne2
tile ceiling 27 19 ceiling/wall-stone-sw-ne
tile ceiling 25 19 ceiling/wall-stone-ne-se
tile ceiling 21 19 ceiling/wall-stone-s-sw
tile ceiling 20 19 ceiling/wall-stone-s
tile ceiling 19 19 ceiling/wall-stone-se
tile ceiling 19 19 ceiling/wall-stone-se2
tile ceiling 16 19 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 16 19 ceiling/wall-stone-sw
tile ceiling 14 19 ceiling/wall-stone-ne-se2
tile ceiling 14 19 ceiling/wall-stone-ne-se
tile ceiling 48 18 ceiling/wall-stone-sw-ne2
tile ceiling 48 18 ceiling/wall-stone-sw-ne
tile ceiling 46 18 ceiling/wall-stone-ne-se-s
tile ceiling 45 18 ceiling/wall-stone-se-s
tile ceiling 34 18 ceiling/wall-stone-se-s
tile ceiling 33 18 ceiling/wall-stone-se-s-sw
tile ceiling 33 18 ceiling/wall-stone-se-s-sw-nw
tile ceiling 31 18 ceiling/wall-stone-ne-se
tile ceiling 27 18 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 27 18 ceiling/wall-stone-sw
tile ceiling 25 18 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 25 18 ceiling/wall-stone-se
tile ceiling 19 18 ceiling/wall-stone-sw2
tile ceiling 18 18 ceiling/wall-stone-s-sw
tile ceiling 14 18 ceiling/wall-stone-ne-se2
tile ceiling 14 18 ceiling/wall-stone-ne-se
tile ceiling 7 18 trees/mushroom06
tile ceiling 48 17 ceiling/wall-stone-sw-ne2
tile ceiling 48 17 ceiling/wall-stone-sw-ne
tile ceiling 46 17 ceiling/wall-stone-ne-se2
tile ceiling 46 17 ceiling/wall-stone-ne-se
tile ceiling 36 17 ceiling/wall-stone-se-s
tile ceiling 35 17 ceiling/wall-stone-se-s
tile ceiling 33 17 ceiling/wall-stone-sw
tile ceiling 32 17 ceiling/wall-stone-s
tile ceiling 31 17 ceiling/wall-stone-se
tile ceiling 26 17 ceiling/wall-stone-se-s-sw
tile ceiling 24 17 ceiling/wall-stone-se-s-sw
tile ceiling 22 17 ceiling/wall-stone-se
tile ceiling 22 17 ceiling/wall-stone-se2
tile ceiling 17 17 ceiling/wall-stone-s-sw
tile ceiling 16 17 ceiling/wall-stone-s-sw-nw
tile ceiling 14 17 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 14 17 ceiling/wall-stone-se
tile ceiling 12 17 trees/mushroom01
tile ceiling 48 16 ceiling/wall-stone-sw-ne2
tile ceiling 48 16 ceiling/wall-stone-sw-ne
tile ceiling 46 16 ceiling/wall-stone-ne-se2
tile ceiling 46 16 ceiling/wall-stone-ne-se
tile ceiling 38 16 ceiling/wall-stone-se-s
tile ceiling 37 16 ceiling/wall-stone-se-s
tile ceiling 29 16 ceiling/wall-stone-sw-ne2
tile ceiling 27 16 ceiling/wall-stone-ne-se-s
tile ceiling 25 16 ceiling/wall-stone-s
tile ceiling 23 16 ceiling/wall-stone-s
tile ceiling 22 16 ceiling/wall-stone-sw2
tile ceiling 16 16 ceiling/wall-stone-sw2
tile ceiling 16 16 ceiling/wall-stone-sw
tile ceiling 8 16 trees/mushroom05
tile ceiling 48 15 ceiling/wall-stone-sw-ne2
tile ceiling 48 15 ceiling/wall-stone-sw-ne
tile ceiling 46 15 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 46 15 ceiling/wall-stone-se
tile ceiling 40 15 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 40 15 ceiling/wall-stone-se-s
tile ceiling 39 15 ceiling/wall-stone-se-s
tile ceiling 33 15 ceiling/wall-stone-sw-ne2
tile ceiling 31 15 ceiling/wall-stone-ne-se2
tile ceiling 29 15 ceiling/wall-stone-sw-ne2
tile ceiling 29 15 ceiling/wall-stone-sw-ne
tile ceiling 27 15 ceiling/wall-stone-ne-se2
tile ceiling 27 15 ceiling/wall-stone-ne-se
tile ceiling 21 15 ceiling/wall-stone-s-sw
tile ceiling 21 15 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 15 15 ceiling/wall-stone-s-sw
tile ceiling 14 15 ceiling/wall-stone-s-sw
tile ceiling 48 14 ceiling/wall-stone-sw-ne2
tile ceiling 48 14 ceiling/wall-stone-sw-ne
tile ceiling 42 14 ceiling/wall-stone-se-s-sw
tile ceiling 33 14 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 33 14 ceiling/wall-stone-sw
tile ceiling 31 14 ceiling/wall-stone-ne-se
tile ceiling 29 14 ceiling/wall-stone-sw-ne2
tile ceiling 29 14 ceiling/wall-stone-sw-ne
tile ceiling 27 14 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 27 14 ceiling/wall-stone-se
tile ceiling 20 14 ceiling/wall-stone-se-s
tile ceiling 19 14 ceiling/wall-stone-se-s-sw
tile ceiling 18 14 ceiling/wall-stone-s
tile ceiling 17 14 ceiling/wall-stone-se2
tile ceiling 13 14 ceiling/wall-stone-s-sw
tile ceiling 12 14 ceiling/wall-stone-s-sw
tile ceiling 48 13 ceiling/wall-stone-sw-ne2
tile ceiling 48 13 ceiling/wall-stone-sw-ne
tile ceiling 46 13 ceiling/wall-stone-se-s-sw
tile ceiling 46 13 ceiling/wall-stone-ne-se-s-sw
tile ceiling 44 13 ceiling/wall-stone-se-s
tile ceiling 43 13 ceiling/wall-stone-se-s
tile ceiling 41 13 ceiling/wall-stone-s-sw
tile ceiling 40 13 ceiling/wall-stone-s-sw
tile ceiling 32 13 ceiling/wall-stone-se-s
tile ceiling 31 13 ceiling/wall-stone-se
tile ceiling 29 13 ceiling/wall-stone-sw2
tile ceiling 29 13 ceiling/wall-stone-sw
tile ceiling 28 13 ceiling/wall-stone-s-sw
tile ceiling 22 13 ceiling/wall-stone-se-s
tile ceiling 21 13 ceiling/wall-stone-se-s
tile ceiling 17 13 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 17 13 ceiling/wall-stone-sw
tile ceiling 11 13 ceiling/wall-stone-s-sw
tile ceiling 10 13 ceiling/wall-stone-s-sw
tile ceiling 48 12 ceiling/wall-stone-sw-ne2
tile ceiling 48 12 ceiling/wall-stone-sw-ne
tile ceiling 46 12 ceiling/wall-stone-ne-se2
tile ceiling 46 12 ceiling/wall-stone-ne-se
tile ceiling 45 12 ceiling/wall-stone-s
tile ceiling 39 12 ceiling/wall-stone-s-sw
tile ceiling 38 12 ceiling/wall-stone-s-sw
tile ceiling 34 12 ceiling/wall-stone-se-s
tile ceiling 33 12 ceiling/wall-stone-se-s
tile ceiling 27 12 ceiling/wall-stone-s-sw
tile ceiling 26 12 ceiling/wall-stone-s-sw
tile ceiling 23 12 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 23 12 ceiling/wall-stone-se-s
tile ceiling 16 12 ceiling/wall-stone-se-s
tile ceiling 15 12 ceiling/wall-stone-se-s-sw
tile ceiling 14 12 ceiling/wall-stone-s
tile ceiling 13 12 ceiling/wall-stone-se2
tile ceiling 9 12 ceiling/wall-stone-s-sw-nw
tile ceiling 7 12 ceiling/wall-stone-ne-se2
tile ceiling 48 11 ceiling/wall-stone-sw-ne2
tile ceiling 48 11 ceiling/wall-stone-sw-ne
tile ceiling 46 11 ceiling/wall-stone-ne-se2
tile ceiling 46 11 ceiling/wall-stone-ne-se
tile ceiling 37 11 ceiling/wall-stone-s-sw
tile ceiling 36 11 ceiling/wall-stone-s
tile ceiling 35 11 ceiling/wall-stone-se-s
tile ceiling 25 11 ceiling/wall-stone-s-sw
tile ceiling 24 11 ceiling/wall-stone-s-sw
tile ceiling 18 11 ceiling/wall-stone-se-s
tile ceiling 17 11 ceiling/wall-stone-se-s
tile ceiling 13 11 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 13 11 ceiling/wall-stone-sw
tile ceiling 9 11 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 9 11 ceiling/wall-stone-sw
tile ceiling 7 11 ceiling/wall-stone-ne-se2
tile ceiling 7 11 ceiling/wall-stone-ne-se
tile ceiling 48 10 ceiling/wall-stone-sw-ne2
tile ceiling 48 10 ceiling/wall-stone-sw-ne
tile ceiling 46 10 ceiling/wall-stone-ne-se2
tile ceiling 46 10 ceiling/wall-stone-ne-se
tile ceiling 30 10 ceiling/wall-stone-se-s-sw
tile ceiling 23 10 ceiling/wall-stone-s-sw
tile ceiling 22 10 ceiling/wall-stone-s-sw
tile ceiling 19 10 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 19 10 ceiling/wall-stone-se-s
tile ceiling 12 10 ceiling/wall-stone-se-s
tile ceiling 11 10 ceiling/wall-stone-se-s-sw
tile ceiling 10 10 ceiling/wall-stone-s-sw
tile ceiling 7 10 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 7 10 ceiling/wall-stone-se
tile ceiling 48 9 ceiling/wall-stone-sw-ne2
tile ceiling 48 9 ceiling/wall-stone-sw-ne
tile ceiling 46 9 ceiling/wall-stone-ne-se2
tile ceiling 46 9 ceiling/wall-stone-ne-se
tile ceiling 34 9 ceiling/wall-stone-sw-ne2
tile ceiling 32 9 ceiling/wall-stone-ne-se-s
tile ceiling 31 9 ceiling/wall-stone-se-s
tile ceiling 29 9 ceiling/wall-stone-s-sw
tile ceiling 28 9 ceiling/wall-stone-s-sw
tile ceiling 26 9 ceiling/wall-stone-se2
tile ceiling 21 9 ceiling/wall-stone-s-sw
tile ceiling 20 9 ceiling/wall-stone-s-sw
tile ceiling 14 9 ceiling/wall-stone-se-s
tile ceiling 13 9 ceiling/wall-stone-se-s
tile ceiling 9 9 ceiling/wall-stone-s-sw
tile ceiling 8 9 ceiling/wall-stone-s-sw
tile ceiling 8 9 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 48 8 ceiling/wall-stone-sw-ne2
tile ceiling 48 8 ceiling/wall-stone-sw-ne
tile ceiling 46 8 ceiling/wall-stone-ne-se2
tile ceiling 46 8 ceiling/wall-stone-ne-se
tile ceiling 34 8 ceiling/wall-stone-sw-ne2
tile ceiling 34 8 ceiling/wall-stone-sw-ne
tile ceiling 32 8 ceiling/wall-stone-ne-se2
tile ceiling 32 8 ceiling/wall-stone-ne-se
tile ceiling 27 8 ceiling/wall-stone-s
tile ceiling 19 8 ceiling/wall-stone-s-sw
tile ceiling 18 8 ceiling/wall-stone-s-sw-nw
tile ceiling 16 8 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 16 8 ceiling/wall-stone-se-s
tile ceiling 15 8 ceiling/wall-stone-se-s
tile ceiling 6 8 ceiling/wall-stone-se-s-sw
tile ceiling 48 7 ceiling/wall-stone-sw-ne2
tile ceiling 48 7 ceiling/wall-stone-sw-ne
tile ceiling 46 7 ceiling/wall-stone-ne-se2
tile ceiling 46 7 ceiling/wall-stone-ne-se
tile ceiling 34 7 ceiling/wall-stone-sw-ne2
tile ceiling 34 7 ceiling/wall-stone-sw-ne
tile ceiling 32 7 ceiling/wall-stone-ne-se2
tile ceiling 32 7 ceiling/wall-stone-ne-se
tile ceiling 25 7 ceiling/wall-stone-sw2
tile ceiling 24 7 ceiling/wall-stone-s-sw
tile ceiling 18 7 ceiling/wall-stone-sw
tile ceiling 8 7 ceiling/wall-stone-se-s
tile ceiling 7 7 ceiling/wall-stone-se-s
tile ceiling 5 7 ceiling/wall-stone-s-sw-nw
tile ceiling 3 7 ceiling/wall-stone-ne-se2
tile ceiling 48 6 ceiling/wall-stone-sw-ne2
tile ceiling 48 6 ceiling/wall-stone-sw-ne
tile ceiling 46 6 ceiling/wall-stone-ne-se2
tile ceiling 46 6 ceiling/wall-stone-ne-se
tile ceiling 34 6 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 34 6 ceiling/wall-stone-sw
tile ceiling 32 6 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 32 6 ceiling/wall-stone-se
tile ceiling 23 6 ceiling/wall-stone-s-sw
tile ceiling 22 6 ceiling/wall-stone-s-sw
tile ceiling 17 6 ceiling/wall-stone-s-sw
tile ceiling 16 6 ceiling/wall-stone-s
tile ceiling 15 6 ceiling/wall-stone-se2
tile ceiling 10 6 ceiling/wall-stone-se-s
tile ceiling 9 6 ceiling/wall-stone-se-s
tile ceiling 5 6 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 5 6 ceiling/wall-stone-sw
tile ceiling 3 6 ceiling/wall-stone-ne-se2
tile ceiling 3 6 ceiling/wall-stone-ne-se
tile ceiling 48 5 ceiling/wall-stone-sw-ne2
tile ceiling 48 5 ceiling/wall-stone-sw-ne
tile ceiling 46 5 ceiling/wall-stone-ne-se2
tile ceiling 46 5 ceiling/wall-stone-ne-se
tile ceiling 21 5 ceiling/wall-stone-s-sw
tile ceiling 21 5 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 19 5 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 19 5 ceiling/wall-stone-se
tile ceiling 15 5 ceiling/wall-stone-sw2
tile ceiling 14 5 ceiling/wall-stone-s-sw
tile ceiling 11 5 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 11 5 ceiling/wall-stone-se-s
tile ceiling 4 5 ceiling/wall-stone-se-s
tile ceiling 3 5 ceiling/wall-stone-se2
tile ceiling 3 5 ceiling/wall-stone-se
tile ceiling 48 4 ceiling/wall-stone-sw-ne2
tile ceiling 48 4 ceiling/wall-stone-sw-ne
tile ceiling 46 4 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 46 4 ceiling/wall-stone-se
tile ceiling 34 4 ceiling/wall-stone-se-s
tile ceiling 33 4 ceiling/wall-stone-se-s-sw
tile ceiling 32 4 ceiling/wall-stone-s-sw
tile ceiling 20 4 ceiling/wall-stone-se-s-sw
tile ceiling 13 4 ceiling/wall-stone-s-sw
tile ceiling 12 4 ceiling/wall-stone-s-sw
tile ceiling 10 4 ceiling/wall-stone-se2
tile ceiling 8 4 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 8 4 ceiling/wall-stone-sw
tile ceiling 6 4 ceiling/wall-stone-ne-se-s
tile ceiling 5 4 ceiling/wall-stone-se-s
tile ceiling 48 3 ceiling/wall-stone-sw2
tile ceiling 48 3 ceiling/wall-stone-sw
tile ceiling 36 3 ceiling/wall-stone-se-s
tile ceiling 35 3 ceiling/wall-stone-se-s
tile ceiling 31 3 ceiling/wall-stone-s-sw
tile ceiling 30 3 ceiling/wall-stone-s-sw
tile ceiling 22 3 ceiling/wall-stone-se-s
tile ceiling 21 3 ceiling/wall-stone-se-s
tile ceiling 19 3 ceiling/wall-stone-s-sw
tile ceiling 18 3 ceiling/wall-stone-s-sw
tile ceiling 11 3 ceiling/wall-stone-s
tile ceiling 10 3 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 10 3 ceiling/wall-stone-sw
tile ceiling 6 3 ceiling/wall-stone-se
tile ceiling 47 2 ceiling/wall-stone-s-sw
tile ceiling 46 2 ceiling/wall-stone-s-sw
tile ceiling 44 2 ceiling/wall-stone-se-s-sw
tile ceiling 38 2 ceiling/wall-stone-se-s
tile ceiling 37 2 ceiling/wall-stone-se-s
tile ceiling 29 2 ceiling/wall-stone-s-sw-nw
tile ceiling 27 2 ceiling/wall-stone-n-ne-se-s-fg
tile ceiling 27 2 ceiling/wall-stone-se
tile ceiling 25 2 ceiling/wall-stone-s-sw-ne-n-fg
tile ceiling 25 2 ceiling/wall-stone-sw
tile ceiling 23 2 ceiling/wall-stone-ne-se-s
tile ceiling 17 2 ceiling/wall-stone-s-sw
tile ceiling 16 2 ceiling/wall-stone-s-sw
tile ceiling 8 2 ceiling/wall-stone-se-s
tile ceiling 7 2 ceiling/wall-stone-se-s
tile ceiling 45 1 ceiling/wall-stone-s
tile ceiling 43 1 ceiling/wall-stone-s-sw
tile ceiling 42 1 ceiling/wall-stone-s-sw
tile ceiling 40 1 ceiling/wall-stone-se-s
tile ceiling 39 1 ceiling/wall-stone-se-s
tile ceiling 29 1 ceiling/wall-stone-sw2
tile ceiling 29 1 ceiling/wall-stone-sw
tile ceiling 28 1 ceiling/wall-stone-s-sw
tile ceiling 24 1 ceiling/wall-stone-se-s
tile ceiling 23 1 ceiling/wall-stone-se
tile ceiling 15 1 ceiling/wall-stone-s-sw
tile ceiling 14 1 ceiling/wall-stone-s-sw
tile ceiling 10 1 ceiling/wall-stone-se-s
tile ceiling 9 1 ceiling/wall-stone-se-s
tile ceiling 41 0 ceiling/wall-stone-s
tile ceiling 27 0 ceiling/wall-stone-s-sw
tile ceiling 26 0 ceiling/wall-stone-s
tile ceiling 25 0 ceiling/wall-stone-se-s
tile ceiling 13 0 ceiling/wall-stone-s-sw
tile ceiling 12 0 ceiling/wall-stone-s
tile ceiling 11 0 ceiling/wall-stone-se-s

elevation 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 4 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 6 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 7 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 8 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 9 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 10 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 11 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 12 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 13 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 14 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 15 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 16 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 17 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 18 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 19 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 20 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 21 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 22 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 23 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 24 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 25 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 26 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
elevation 27 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
elevation 28 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
elevation 29 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
elevation 30 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
elevation 31 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
elevation 32 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
elevation 33 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
elevation 34 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
elevation 35 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
elevation 36 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
elevation 37 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
elevation 38 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
elevation 39 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
elevation 40 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
elevation 41 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
elevation 42 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
elevation 43 1 1 1 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
